"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E14P","olfactory receptor family 7 subfamily E member 14 pseudogene"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E47P","olfactory receptor family 7 subfamily E member 47 pseudogene"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E35P","olfactory receptor family 7 subfamily E member 35 pseudogene"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"OR7E24","olfactory receptor family 7 subfamily E member 24"
"8045887",-0.421403555555556,7.418388,-3.43680948058484,0.000889219771269029,0.00459886878838509,-1.12336819409146,"CCZ1P-OR7E38P","CCZ1P-OR7E38P readthrough"
"8045889",0.397264444444445,6.02360044444444,6.38144659625203,7.21921470170073e-09,3.71500016440995e-07,10.0294839754063,"TANC1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"8045919",0.213210666666667,7.78970022222222,2.77966517155824,0.00661181310357495,0.0222311242123346,-2.95362866429114,"MARCHF7","membrane associated ring-CH-type finger 7"
"8045933",0.308280444444444,4.99194844444445,3.88389699378873,0.000194703697589741,0.00135606780355084,0.290325959388084,"TANK","TRAF family member associated NFKB activator"
"8045946",0.462909333333333,6.73088088888889,5.09659855603945,1.86736665136991e-06,3.18611157555543e-05,4.69296851348505,"PSMD14","proteasome 26S subunit, non-ATPase 14"
"8045972",-0.0847208888888882,1.86676666666667,-2.7606426204518,0.00697715384743538,0.0231921075902835,-3.00186192217851,NA,NA
"8045974",-0.645895333333333,3.47846855555555,-4.91999963874286,3.83089500193895e-06,5.73620891135765e-05,4.00709118606537,"SLC4A10","solute carrier family 4 member 10"
"8046012",-0.0862559999999999,1.53884,-3.08632631096047,0.00268542849182371,0.0109669875697353,-2.13834690530855,NA,NA
"8046014",-0.0654113333333333,1.56425166666667,-2.71313171268275,0.00797151323125866,0.0257099335798465,-3.12110805573231,NA,NA
"8046018",-0.264789333333333,2.95147577777778,-3.63416041001846,0.000461458140191382,0.00272932494349212,-0.515098563961685,NA,NA
"8046048",-0.380276,4.44953355555556,-2.82160892871536,0.00586725437434151,0.0201765058407225,-2.84629497686574,"CSRNP3","cysteine and serine rich nuclear protein 3"
"8046060",-0.0975055555555562,1.51015077777778,-3.51151784247877,0.000695615565769034,0.00380551937998602,-0.896120329523425,NA,NA
"8046062",-0.193427777777778,2.65517322222222,-4.62117020498747,1.25391413270442e-05,0.000149583562000189,2.87861005414766,"XIRP2","xin actin binding repeat containing 2"
"8046078",-0.497266666666667,2.43878377777778,-6.01515183110998,3.70261734906677e-08,1.40092870576944e-06,8.45435949804222,"B3GALT1","beta-1,3-galactosyltransferase 1"
"8046086",0.662578444444443,7.5961481111111,6.41723107221158,6.14243089504504e-09,3.29601928455493e-07,10.1852559361729,"CERS6","ceramide synthase 6"
"8046099",-0.696520888888889,5.22903822222222,-4.72510273398684,8.33878665032242e-06,0.000107469835628642,3.26632947247646,"NOSTRIN","nitric oxide synthase trafficking"
"8046116",-1.45430644444445,3.91408655555555,-5.69581010929207,1.49360716887797e-07,4.26497975849041e-06,7.11323577827968,"G6PC2","glucose-6-phosphatase catalytic subunit 2"
"8046124",1.27354488888889,3.919376,5.82773562866389,8.42590718964606e-08,2.7178493257865e-06,7.66336043754155,"DHRS9","dehydrogenase/reductase 9"
"8046160",-0.313607777777777,2.93659566666667,-5.15633640008806,1.46028211287543e-06,2.63315954507187e-05,4.92798591683487,"KLHL41","kelch like family member 41"
"8046213",-0.19776111111111,6.13533033333333,-2.95391189976176,0.00399349005034303,0.0149955500119108,-2.49898719793381,"UBR3","ubiquitin protein ligase E3 component n-recognin 3"
"8046238",-0.200619111111111,3.04156444444445,-2.88531957088257,0.00488226070680481,0.017467590078665,-2.68069540053226,"MYO3B","myosin IIIB"
"8046276",-0.244754444444444,4.62228966666667,-3.55858952920305,0.000594870592038343,0.00336728771026359,-0.7510395988162,"SP5","Sp5 transcription factor"
"8046281",-0.0850020000000005,1.57771411111111,-3.260699497169,0.00156475899690491,0.00717032182248379,-1.6441002010331,NA,NA
"8046283",0.285010888888888,3.57581255555555,4.08749588169092,9.38916532610804e-05,0.000756505201784575,0.974916776750065,"GAD1","glutamate decarboxylase 1"
"8046340",0.244522000000002,5.14887455555555,3.50705475024503,0.00070596223176597,0.00384246298432349,-0.909800381342224,"DYNC1I2","dynein cytoplasmic 1 intermediate chain 2"
"8046360",-0.179669555555556,3.71637366666667,-3.47586652855941,0.000782425832764375,0.00415829369773099,-1.00502846807248,"METAP1D","methionyl aminopeptidase type 1D, mitochondrial"
"8046380",0.584712888888889,8.17799422222222,5.3728838733451,5.92058015316635e-07,1.28899870619728e-05,5.79200665291341,"ITGA6","integrin subunit alpha 6"
"8046408",0.459796000000002,6.03823888888889,3.65441701273351,0.000430843306576894,0.00257996586135,-0.451229200136479,"PDK1","pyruvate dehydrogenase kinase 1"
"8046428",-0.25173311111111,5.07053344444444,-2.62144153164737,0.0102629377252207,0.0311972990617455,-3.34625850703217,"RAPGEF4","Rap guanine nucleotide exchange factor 4"
"8046488",0.661721333333334,4.01209133333333,4.60275667278665,1.34720305670327e-05,0.000158356698061754,2.81046631368928,"CDCA7","cell division cycle associated 7"
"8046500",-0.117449555555555,2.63899166666667,-2.58102392505261,0.0114505130132926,0.0339249651252816,-3.44340085883514,NA,NA
"8046518",-0.41025311111111,2.41774611111111,-3.448583989589,0.00085565849307664,0.00445884567448186,-1.08779993112268,NA,NA
"8046520",-0.0959088888888888,1.75713044444444,-3.23075724333426,0.00171921985610014,0.00771884261675814,-1.73050209612611,NA,NA
"8046530",-0.148945333333334,3.07745155555556,-3.1389943894957,0.00228595432732036,0.00965095283349099,-1.99135030783139,"HOXD11","homeobox D11"
"8046564",-0.143572666666666,4.45585633333334,-2.92420952262706,0.00435824581562276,0.0160094412076872,-2.57810435441481,"HOXD1","homeobox D1"
"8046564",-0.143572666666666,4.45585633333334,-2.92420952262706,0.00435824581562276,0.0160094412076872,-2.57810435441481,"MIR7704","microRNA 7704"
"8046590",0.144098666666666,8.12715155555555,3.38434916057612,0.00105439036812185,0.00524271366471058,-1.28070348697413,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"8046590",0.144098666666666,8.12715155555555,3.38434916057612,0.00105439036812185,0.00524271366471058,-1.28070348697413,"MIR4444-1","microRNA 4444-1"
"8046590",0.144098666666666,8.12715155555555,3.38434916057612,0.00105439036812185,0.00524271366471058,-1.28070348697413,"MIR4444-2","microRNA 4444-2"
"8046590",0.144098666666666,8.12715155555555,3.38434916057612,0.00105439036812185,0.00524271366471058,-1.28070348697413,"HNRNPA3P1","heterogeneous nuclear ribonucleoprotein A3 pseudogene 1"
"8046604",0.303261777777779,6.85953066666667,4.02838709287682,0.000116303114841511,0.000902392123504397,0.773665440068549,"AGPS","alkylglycerone phosphate synthase"
"8046646",-0.162316888888888,3.72075511111111,-2.57238021369144,0.01172004837537,0.0345392074876028,-3.46400715172684,"OSBPL6","oxysterol binding protein like 6"
"8046746",0.214236000000001,3.78514977777778,3.07901800649485,0.00274572480397566,0.0111770735437966,-2.15858603868471,"PPP1R1C","protein phosphatase 1 regulatory inhibitor subunit 1C"
"8046788",-0.116681777777778,1.69099444444444,-2.95558048111328,0.00397385976453497,0.0149465781867459,-2.49452314830105,NA,NA
"8046861",0.712241555555556,8.74761766666667,5.92360773203242,5.53982258152495e-08,1.9551239377267e-06,8.0666465044371,"ITGAV","integrin subunit alpha V"
"8046922",1.37019044444444,9.603961,4.82088001183778,5.70149874814928e-06,7.9209127699866e-05,3.6281724589973,"COL3A1","collagen type III alpha 1 chain"
"8047006",-0.284416222222222,4.16671211111111,-3.51412998664777,0.000689626531132355,0.00378281607627667,-0.888107605638073,"ANKAR","ankyrin and armadillo repeat containing"
"8047036",-0.254238222222222,2.63770377777778,-4.3721166232062,3.26527238776761e-05,0.000320004515589805,1.97140501329436,NA,NA
"8047059",0.189276666666668,8.16512277777777,3.48260231010386,0.000765278101155271,0.00408294465020357,-0.984516581538654,"HNRNPC","heterogeneous nuclear ribonucleoprotein C"
"8047059",0.189276666666668,8.16512277777777,3.48260231010386,0.000765278101155271,0.00408294465020357,-0.984516581538654,"HNRNPCL1","heterogeneous nuclear ribonucleoprotein C like 1"
"8047062",-0.332511333333333,3.99355855555556,-3.71594245928618,0.000349243122685565,0.00217572285472801,-0.255636399524821,"AKAP19","A-kinase anchoring protein 19"
"8047078",0.389098888888889,6.75985411111111,4.73212222684361,8.11075557898857e-06,0.000105093986898483,3.29270248331511,"MFSD6","major facilitator superfamily domain containing 6"
"8047086",0.344708666666667,5.22893788888889,4.61365408330651,1.29121084787417e-05,0.000152582750582397,2.85077467847945,"NAB1","NGFI-A binding protein 1"
"8047127",-0.370449111111111,7.49579055555555,-3.80888040324531,0.000253264166536499,0.00167310828918585,0.0443251997728575,"MYO1B","myosin IB"
"8047159",-0.424624666666666,4.87544388888889,-2.53438101429943,0.0129740758128357,0.0373502786837609,-3.55388781470401,NA,NA
"8047172",-0.0940926666666668,1.52375255555556,-3.19747245032547,0.00190759678243471,0.00839743999879653,-1.8258090777782,NA,NA
"8047174",0.648524444444446,5.94782111111111,5.07573033280697,2.03419034266567e-06,3.41226269624725e-05,4.61122177226802,"SLC39A10","solute carrier family 39 member 10"
"8047187",0.251853333333333,2.84010222222222,4.66607334777404,1.05192709930146e-05,0.000129501421875197,3.04548054801926,"CCDC150","coiled-coil domain containing 150"
"8047213",-0.116304444444445,2.41337822222222,-2.47937789381343,0.0150032245669467,0.0418845459842553,-3.68193317163715,NA,NA
"8047217",0.225830666666668,5.96843133333333,2.46936022186164,0.0154019937505309,0.0426963854027345,-3.70499077523078,"COQ10B","coenzyme Q10B"
"8047228",0.215248222222223,5.67607233333333,3.36205253469131,0.00113298688221075,0.00553719287329307,-1.3470083651966,"MOB4","MOB family member 4, phocein"
"8047228",0.215248222222223,5.67607233333333,3.36205253469131,0.00113298688221075,0.00553719287329307,-1.3470083651966,"HSPE1-MOB4","HSPE1-MOB4 readthrough"
"8047262",-0.177957333333333,5.041804,-3.62413177956482,0.000477367864276033,0.00281190223909096,-0.546621558843371,"C2orf69","chromosome 2 open reading frame 69"
"8047272",0.685253333333333,7.59940733333334,6.30549421821687,1.01610589575369e-08,4.97171227871583e-07,9.69992549375364,"SPATS2L","spermatogenesis associated serine rich 2 like"
"8047300",-2.03615466666667,5.84430333333334,-7.8826623811224,6.70853045098128e-12,1.56184327088209e-09,16.7767940569274,"AOX1","aldehyde oxidase 1"
"8047337",-0.072964222222222,1.66625588888889,-2.86773648416773,0.00513769710093962,0.0181698122757596,-2.72670547432025,NA,NA
"8047339",0.553926222222221,8.22853622222222,5.84688222104651,7.75069510395629e-08,2.55136621386675e-06,7.74366982921459,"BZW1","basic leucine zipper and W2 domains 1"
"8047356",0.194789555555556,4.43398366666667,2.8750391681105,0.00503015286158885,0.0178704753828709,-2.70762472167602,"NIF3L1","NGG1 interacting factor 3 like 1"
"8047372",0.203016666666667,3.62745033333333,3.40809164158125,0.000976350220247417,0.0049440895471536,-1.20972727940226,"NDUFB3","NADH:ubiquinone oxidoreductase subunit B3"
"8047379",-0.204420000000001,4.130884,-2.42603045342546,0.0172381552972981,0.0465352819597625,-3.80378304788166,NA,NA
"8047381",0.302058444444445,7.03492322222222,3.91824522252852,0.00017243619046827,0.00123402587571356,0.40410121204411,"CFLAR","CASP8 and FADD like apoptosis regulator"
"8047401",-0.431583999999998,7.41318466666667,-4.03434119930854,0.000113831840335648,0.000886488103223583,0.793846296493408,"CFLAR","CASP8 and FADD like apoptosis regulator"
"8047403",0.355115777777778,4.20692077777778,3.6630130429171,0.000418443012739921,0.00251929746293822,-0.424046482281689,"CASP10","caspase 10"
"8047419",0.478568444444445,5.20684533333333,6.24905621663634,1.30871968088375e-08,6.09377878506984e-07,9.45600454084074,"CASP8","caspase 8"
"8047441",-0.280850222222222,2.82192133333333,-3.51852906093833,0.000679650446242882,0.00373980639158946,-0.874603309584437,NA,NA
"8047443",-0.252046444444445,5.48109411111111,-3.06739420162698,0.00284422091300988,0.0114903181552872,-2.19069634870104,"STRADB","STE20 related adaptor beta"
"8047459",-0.177004222222222,1.60341566666667,-3.38497182248967,0.00105227086210554,0.00523578206103496,-1.27884697697268,NA,NA
"8047487",0.313837333333333,5.44745,2.58926126752612,0.0111988671445908,0.0333953202765407,-3.42370795650698,"FZD7","frizzled class receptor 7"
"8047492",-0.117314888888888,2.70694144444444,-2.7045399215581,0.00816453907770416,0.0262007646325302,-3.14248518053571,"KIAA2012","KIAA2012"
"8047536",-0.148360222222222,2.08350811111111,-4.72303806801614,8.40703527569863e-06,0.000108025624102725,3.25857674616338,NA,NA
"8047538",0.536267555555556,7.38177,4.95447766347869,3.33280307764782e-06,5.14792359810673e-05,4.13992985877953,"BMPR2","bone morphogenetic protein receptor type 2"
"8047555",-0.0901331111111108,1.42302633333333,-3.45033897332902,0.000850759649065811,0.0044389264971771,-1.08249053689087,NA,NA
"8047561",-0.096495777777778,1.29223811111111,-3.17017475091832,0.00207629045223999,0.00896104485957787,-1.90338734737004,NA,NA
"8047565",-0.230931333333333,5.78727566666667,-3.13277396291103,0.00233007348102368,0.00979710039668988,-2.00881550755694,"FAM117B","family with sequence similarity 117 member B"
"8047596",0.313641555555554,6.38831033333333,3.90501316486746,0.000180709724294171,0.00127865417417853,0.360187348059098,"NBEAL1","neurobeachin like 1"
"8047606",0.249995555555555,6.70479044444444,3.50057648669607,0.000721239532237385,0.00391013409505372,-0.929633789664857,"NBEAL1","neurobeachin like 1"
"8047659",0.23992,5.94901733333333,3.22345743942381,0.0017589804209425,0.00786433417565262,-1.75147109521072,"ABI2","abl interactor 2"
"8047692",0.455695777777779,4.12880611111111,3.52801893421736,0.000658592056350708,0.00365000846127636,-0.845427795590994,"CTLA4","cytotoxic T-lymphocyte associated protein 4"
"8047736",-0.318605333333333,5.719438,-4.05125855449262,0.000107081928966455,0.000842558791859526,0.85129817454787,NA,NA
"8047738",1.03981688888889,5.46208955555556,6.52246686798593,3.8132296182503e-09,2.26510547014955e-07,10.6451553707824,"NRP2","neuropilin 2"
"8047763",1.26136244444445,5.74569966666667,6.0899664500197,2.65912778285318e-08,1.0676823360666e-06,8.77305879048106,"NRP2","neuropilin 2"
"8047765",-0.12809111111111,2.27517977777778,-3.19290795085456,0.00193488333350966,0.00848823689171758,-1.83881791378375,NA,NA
"8047771",-0.367482222222222,6.86254088888889,-4.05873509800574,0.000104222714035071,0.000823878842135394,0.876741486042726,"EEF1B2","eukaryotic translation elongation factor 1 beta 2"
"8047782",-0.103962222222222,1.97370533333333,-2.47026676809075,0.0153655208961509,0.0426259184893654,-3.70290753344993,NA,NA
"8047784",-0.730745999999999,5.85264833333333,-5.68983490836898,1.53264191717895e-07,4.35062335369115e-06,7.08845580784158,"ZDBF2","zinc finger DBF-type containing 2"
"8047829",-0.232655555555556,2.76022377777778,-4.60980796952897,1.31071000013212e-05,0.000154633784200303,2.83654163387275,"CPO","carboxypeptidase O"
"8047839",0.228798888888888,7.00129544444444,3.88558002453537,0.000193551414142451,0.00134967047702377,0.295884298371599,"CREB1","cAMP responsive element binding protein 1"
"8047910",-0.216358,3.03277633333333,-3.49486884145757,0.000734957723638457,0.00396440480637493,-0.947084887667764,"PTH2R","parathyroid hormone 2 receptor"
"8047926",-0.663562444444444,4.63812144444445,-4.80863972102807,5.98670094428111e-06,8.24717652493846e-05,3.58169081771312,"MAP2","microtubule associated protein 2"
"8047952",-0.502289111111111,4.00463766666666,-4.91976864430878,3.83446514316824e-06,5.73857823836827e-05,4.00620298043862,"UNC80","unc-80 subunit of NALCN channel complex"
"8047963",-0.111110666666666,2.84765555555556,-2.6755784748916,0.00884692965416813,0.027789285131785,-3.21411938347799,NA,NA
"8047965",-0.702255555555556,3.45756622222222,-4.68498680039591,9.76643635928252e-06,0.000122055087123865,3.1160601072101,"UNC80","unc-80 subunit of NALCN channel complex"
"8048014",0.280706444444445,6.34210544444445,3.94872702335642,0.000154732810749671,0.00113002315040027,0.505660641220905,"RPE","ribulose-5-phosphate-3-epimerase"
"8048022",-0.243510666666667,2.55113533333333,-4.13069280495319,8.02006846451238e-05,0.000664746932248085,1.12325811436749,NA,NA
"8048075",-0.472428666666667,4.15413766666667,-3.10702642679541,0.00252125508109978,0.0104369510352094,-2.08081148064293,NA,NA
"8048079",-0.070274,1.30020611111111,-2.93047610510726,0.00427882611787237,0.0157880152347722,-2.56146710889174,NA,NA
